8485	1	8	Proparacaine	294.390	2.94	['benzoate ester', 'carboxylic ester', 'aromatic ester', 'carbonyl compound', 'ester', 'organic aromatic compound', 'organic oxo compound', 'organooxygen compound', 'aromatic compound', 'organic cyclic compound', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'cyclic compound', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
33325	4	19	radium atom	226.00000	8.21	['alkaline earth metal atom', 'metal atom', 'main group element atom', 's-block element atom', 'atom', 'chemical entity']
41250	7	42	bis-tris	209.24020	-1.9	['pentol', 'polyol', 'organic hydroxy compound', 'hydroxides', 'organic molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'carbon group molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'molecular entity', 'chemical entity', 'chemical entity']
57947	1	5	creatine zwitterion	131.13320	-1.38	['zwitterion', 'dipolar compound', 'organic molecule', 'organic molecular entity', 'molecule', 'carbon group molecular entity', 'polyatomic entity', 'p-block molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
18211	1	7	citrulline	175.18584	-3.42	['citrullines', 'non-proteinogenic alpha-amino acid', 'non-proteinogenic amino acid', 'alpha-amino acid', 'amino acid', 'organic amino compound', 'carboxylic acid', 'organonitrogen compound', 'organic molecular entity', 'carbonyl compound', 'carbon oxoacid', 'organic acid', 'heteroorganic entity', 'nitrogen molecular entity', 'carbon group molecular entity', 'organic oxo compound', 'organooxygen compound', 'oxoacid', 'organic molecular entity', 'organic molecular entity', 'pnictogen molecular entity', 'p-block molecular entity', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'hydroxides', 'carbon group molecular entity', 'carbon group molecular entity', 'p-block molecular entity', 'main group molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'p-block molecular entity', 'carbon group molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
50011	5	40	Calcofluor White	960.94790	0.652	['organic sodium salt', 'sodium salt', 'organic salt', 'sodium molecular entity', 'alkali metal salt', 'salt', 'alkali metal molecular entity', 'salt', 'heteroatomic molecular entity', 's-block molecular entity', 'heteroatomic molecular entity', 'polyatomic entity', 'main group molecular entity', 'polyatomic entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
16382	1	6	iodide	126.90447	1.71	['halide anion', 'monoatomic iodine', 'monoatomic monoanion', 'monovalent inorganic anion', 'elemental iodine', 'monoatomic anion', 'monoanion', 'inorganic anion', 'elemental halogen', 'monoatomic ion', 'anion', 'inorganic ion', 'elemental molecular entity', 'ion', 'monoatomic entity', 'inorganic molecular entity', 'molecular entity', 'molecular entity', 'elemental molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
40303	1	7	lovastatin	404.53964	4.39	['polyketide', 'statin (naturally occurring)', 'hexahydronaphthalenes', 'delta-lactone', 'fatty acid ester', 'organooxygen compound', 'statin', 'carbobicyclic compound', 'lactone', 'carboxylic ester', 'lipid', 'organochalcogen compound', 'oxygen molecular entity', 'organooxygen compound', 'carbopolycyclic compound', 'bicyclic compound', 'carboxylic ester', 'oxacycle', 'ester', 'carbonyl compound', 'organic molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'organochalcogen compound', 'oxygen molecular entity', 'carbocyclic compound', 'homopolycyclic compound', 'cyclic compound', 'carbonyl compound', 'ester', 'organic heterocyclic compound', 'organooxygen compound', 'organic oxo compound', 'carbon group molecular entity', 'organic molecular entity', 'p-block molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'homocyclic compound', 'organic cyclic compound', 'polycyclic compound', 'molecule', 'organic oxo compound', 'organooxygen compound', 'heterocyclic compound', 'organochalcogen compound', 'oxygen molecular entity', 'organic molecule', 'carbon group molecular entity', 'main group molecular entity', 'organic molecular entity', 'p-block molecular entity', 'cyclic compound', 'organic molecule', 'polyatomic entity', 'organochalcogen compound', 'oxygen molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'molecule', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'molecule', 'organic molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'polyatomic entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'organic molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'carbon group molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
3312	2	13	calcium dichloride	110.98340	-3.08	['calcium salt', 'inorganic chloride', 'calcium molecular entity', 'alkaline earth salt', 'chloride salt', 'inorganic salt', 'alkaline earth molecular entity', 'salt', 'halide salt', 'chlorine molecular entity', 'inorganic molecular entity', 's-block molecular entity', 'heteroatomic molecular entity', 'salt', 'halide', 'halogen molecular entity', 'molecular entity', 'main group molecular entity', 'polyatomic entity', 'heteroatomic molecular entity', 'halogen molecular entity', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'polyatomic entity', 'p-block molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
46887	7	32	acetyl	43.04462	-0.106	['organic radical', 'radical', 'molecular entity', 'chemical entity']
51232	4	24	2'-(4-ethoxyphenyl)-5-(4-methylpiperazin-1-yl)-2,5'-bibenzimidazole	452.55106	4.72	['bibenzimidazole', 'N-methylpiperazine', 'ring assembly', 'benzimidazoles', 'N-alkylpiperazine', 'tertiary amino compound', 'cyclic compound', 'organic heterobicyclic compound', 'organonitrogen heterocyclic compound', 'piperazines', 'tertiary amino compound', 'organic amino compound', 'molecule', 'heterobicyclic compound', 'organic heteropolycyclic compound', 'organic heterocyclic compound', 'organonitrogen compound', 'organonitrogen heterocyclic compound', 'organic heteromonocyclic compound', 'organic amino compound', 'organic molecular entity', 'polyatomic entity', 'bicyclic compound', 'heterocyclic compound', 'organic heterocyclic compound', 'heteropolycyclic compound', 'heteroorganic entity', 'organic cyclic compound', 'nitrogen molecular entity', 'organonitrogen compound', 'heteromonocyclic compound', 'organic molecular entity', 'carbon group molecular entity', 'molecular entity', 'cyclic compound', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'polycyclic compound', 'organic molecular entity', 'organic molecule', 'pnictogen molecular entity', 'nitrogen molecular entity', 'monocyclic compound', 'carbon group molecular entity', 'p-block molecular entity', 'chemical entity', 'molecule', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'carbon group molecular entity', 'p-block molecular entity', 'pnictogen molecular entity', 'main group molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'molecule', 'organic molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'molecular entity', 'p-block molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'p-block molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
17992	5	20	sucrose	342.29650	-2.48	['glycosyl glycoside', 'disaccharide', 'oligosaccharide', 'carbohydrate', 'carbohydrates and carbohydrate derivatives', 'organooxygen compound', 'organochalcogen compound', 'oxygen molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'organic molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'p-block molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
8273	86	805	plumbagin	188.17942	1.7	['phenols', 'hydroxy-1,4-naphthoquinone', 'organic aromatic compound', 'organic hydroxy compound', 'hydroxynaphthoquinone', '1,4-naphthoquinones', 'aromatic compound', 'organic cyclic compound', 'hydroxides', 'organic molecular entity', 'hydroxyquinone', 'naphthoquinone', 'p-quinones', 'cyclic compound', 'organic molecule', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'carbon group molecular entity', 'quinone', 'organic hydroxy compound', 'molecule', 'organic molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'cyclic ketone', 'hydroxides', 'polyatomic entity', 'carbon group molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'ketone', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'molecular entity', 'p-block molecular entity', 'main group molecular entity', 'chemical entity', 'carbonyl compound', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'organic oxo compound', 'organooxygen compound', 'p-block molecular entity', 'molecular entity', 'chemical entity', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'main group molecular entity', 'chemical entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
27418	1	8	1,4-naphthoquinone	158.15344	1.75	['1,4-naphthoquinones', 'naphthoquinone', 'p-quinones', 'quinone', 'cyclic ketone', 'ketone', 'carbonyl compound', 'organic oxo compound', 'organooxygen compound', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
52055	3	24	ethidium homodimer	794.68500	-0.155	['hydrochloride', 'organic chloride salt', 'chloride salt', 'organic halide salt', 'halide salt', 'chlorine molecular entity', 'organic salt', 'salt', 'halide', 'halogen molecular entity', 'heteroatomic molecular entity', 'halogen molecular entity', 'p-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
28834	1	7	deoxycholic acid	392.57200	3.53	['bile acid', 'dihydroxy-5beta-cholanic acid', 'C24-steroid', 'hydroxy-5beta-cholanic acid', 'bile acids', 'dihydroxycholanic acid', 'cholane derivative', '5beta-cholanic acids', 'organic hydroxy compound', 'cholanoid', 'hydroxy steroid', 'monocarboxylic acid', 'cholanic acids', 'steroid', 'cholanic acids', '5beta steroid', 'hydroxides', 'organic molecular entity', 'steroid', 'organic hydroxy compound', 'carboxylic acid', 'steroid acid', 'cholanoid', 'organic polycyclic compound', 'lipid', 'steroid acid', 'cholanoid', 'steroid', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'carbon group molecular entity', 'organic polycyclic compound', 'lipid', 'hydroxides', 'organic molecular entity', 'carbonyl compound', 'carbon oxoacid', 'organic acid', 'organic cyclic compound', 'polycyclic compound', 'steroid', 'organic acid', 'organic polycyclic compound', 'lipid', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'organic cyclic compound', 'polycyclic compound', 'organic molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'carbon group molecular entity', 'organic oxo compound', 'organooxygen compound', 'oxoacid', 'organic molecule', 'cyclic compound', 'organic polycyclic compound', 'lipid', 'organic molecular entity', 'organic cyclic compound', 'polycyclic compound', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'organic molecule', 'cyclic compound', 'carbon group molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'organochalcogen compound', 'oxygen molecular entity', 'hydroxides', 'molecule', 'organic cyclic compound', 'polycyclic compound', 'organic molecular entity', 'carbon group molecular entity', 'organic molecule', 'cyclic compound', 'main group molecular entity', 'molecular entity', 'chemical entity', 'molecule', 'p-block molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'polyatomic entity', 'organic molecule', 'cyclic compound', 'carbon group molecular entity', 'p-block molecular entity', 'organic molecular entity', 'molecule', 'molecular entity', 'chemical entity', 'polyatomic entity', 'main group molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'organic molecular entity', 'molecule', 'p-block molecular entity', 'main group molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'chemical entity', 'molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'main group molecular entity', 'molecular entity', 'p-block molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
18421	4	19	superoxide	31.99880	-0.145	['diatomic oxygen', 'inorganic radical anion', 'oxygen radical', 'reactive oxygen species', 'elemental oxygen', 'radical anion', 'inorganic radical ion', 'inorganic radical', 'reactive oxygen species', 'oxygen molecular entity', 'elemental molecular entity', 'oxygen molecular entity', 'inorganic molecular entity', 'radical ion', 'anion', 'inorganic radical', 'radical', 'chalcogen molecular entity', 'molecular entity', 'chalcogen molecular entity', 'radical', 'ion', 'inorganic molecular entity', 'p-block molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
31348	13	87	capecitabine	359.35010	0.948	['carbamate ester', 'organofluorine compound', 'cytidines', 'carboxylic ester', 'organohalogen compound', 'fluorine molecular entity', 'pyrimidine ribonucleosides', 'carbonyl compound', 'ester', 'heteroorganic entity', 'halide', 'halogen molecular entity', 'pyrimidine nucleoside', 'ribonucleoside', 'organic oxo compound', 'organooxygen compound', 'organic molecular entity', 'halogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'nucleoside', 'pyrimidines', 'dihydroxytetrahydrofuran', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'carbon group molecular entity', 'p-block molecular entity', 'polyatomic entity', 'main group molecular entity', 'N-glycosyl compound', 'oxolanes', 'nucleobase-containing molecular entity', 'diazines', 'tetrahydrofuranol', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'organonitrogen compound', 'glycosyl compound', 'carbohydrate derivative', 'oxacycle', 'organic heteromonocyclic compound', 'nitrogen molecular entity', 'heteroarene', 'organonitrogen heterocyclic compound', 'oxolanes', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'heteroorganic entity', 'nitrogen molecular entity', 'carbohydrate derivative', 'carbohydrates and carbohydrate derivatives', 'organic heterocyclic compound', 'organooxygen compound', 'heteromonocyclic compound', 'pnictogen molecular entity', 'organic aromatic compound', 'organonitrogen compound', 'oxacycle', 'organic heteromonocyclic compound', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'chemical entity', 'organic molecular entity', 'pnictogen molecular entity', 'carbohydrates and carbohydrate derivatives', 'organooxygen compound', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'organochalcogen compound', 'oxygen molecular entity', 'monocyclic compound', 'aromatic compound', 'nitrogen molecular entity', 'organic heterocyclic compound', 'heteromonocyclic compound', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'organooxygen compound', 'organochalcogen compound', 'oxygen molecular entity', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'pnictogen molecular entity', 'heterocyclic compound', 'organic cyclic compound', 'monocyclic compound', 'molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'organochalcogen compound', 'oxygen molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'carbon group molecular entity', 'molecule', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'chemical entity', 'molecular entity', 'main group molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'organic molecular entity', 'p-block molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'molecule', 'chemical entity', 'molecular entity', 'organic molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'polyatomic entity', 'chemical entity', 'carbon group molecular entity', 'main group molecular entity', 'p-block molecular entity', 'molecular entity', 'p-block molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
175901	2	11	gemcitabine	263.19810	-1.17	"""['organofluorine compound', """"pyrimidine 2'-deoxyribonucleoside"""", 'organohalogen compound', 'fluorine molecular entity', """"2'-deoxyribonucleoside"""", 'pyrimidine deoxyribonucleoside', 'heteroorganic entity', 'halide', 'halogen molecular entity', 'monohydroxytetrahydrofuran', 'deoxyribonucleoside', 'pyrimidine nucleoside', 'organic molecular entity', 'halogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'tetrahydrofuranol', 'nucleoside', 'pyrimidines', 'carbon group molecular entity', 'p-block molecular entity', 'polyatomic entity', 'main group molecular entity', 'oxolanes', 'N-glycosyl compound', 'nucleobase-containing molecular entity', 'diazines', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'oxacycle', 'organic heteromonocyclic compound', 'organonitrogen compound', 'glycosyl compound', 'carbohydrate derivative', 'nitrogen molecular entity', 'heteroarene', 'organonitrogen heterocyclic compound', 'main group molecular entity', 'molecular entity', 'chemical entity', 'organic heterocyclic compound', 'organooxygen compound', 'heteromonocyclic compound', 'heteroorganic entity', 'nitrogen molecular entity', 'carbohydrate derivative', 'carbohydrates and carbohydrate derivatives', 'pnictogen molecular entity', 'organic aromatic compound', 'organonitrogen compound', 'molecular entity', 'chemical entity', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'organochalcogen compound', 'oxygen molecular entity', 'monocyclic compound', 'organic molecular entity', 'pnictogen molecular entity', 'carbohydrates and carbohydrate derivatives', 'organooxygen compound', 'p-block molecular entity', 'aromatic compound', 'nitrogen molecular entity', 'chemical entity', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'carbon group molecular entity', 'p-block molecular entity', 'organooxygen compound', 'organochalcogen compound', 'oxygen molecular entity', 'main group molecular entity', 'pnictogen molecular entity', 'carbon group molecular entity', 'molecule', 'organic molecular entity', 'p-block molecular entity', 'main group molecular entity', 'organochalcogen compound', 'oxygen molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'molecular entity', 'p-block molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'main group molecular entity', 'molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'organic molecular entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'p-block molecular entity', 'chemical entity', 'organic molecular entity', 'carbon group molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'carbon group molecular entity', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'p-block molecular entity', 'main group molecular entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']"""
15640	2	13	5-formyltetrahydrofolic acid	473.43930	-2.19	['formyltetrahydrofolic acid', 'tetrahydrofolic acid', 'folic acids', 'L-glutamic acid derivative', 'pterins', 'glutamic acid derivative', 'proteinogenic amino acid derivative', 'pteridines', 'amino acid derivative', 'organic heterobicyclic compound', 'organonitrogen heterocyclic compound', 'heteroarene', 'organonitrogen compound', 'heterobicyclic compound', 'organic heteropolycyclic compound', 'organic heterocyclic compound', 'organic aromatic compound', 'heteroorganic entity', 'nitrogen molecular entity', 'bicyclic compound', 'heterocyclic compound', 'organic heterocyclic compound', 'heteropolycyclic compound', 'organic cyclic compound', 'aromatic compound', 'organic molecular entity', 'pnictogen molecular entity', 'cyclic compound', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'polycyclic compound', 'organic molecule', 'carbon group molecular entity', 'p-block molecular entity', 'molecule', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'p-block molecular entity', 'main group molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'molecule', 'organic molecular entity', 'main group molecular entity', 'molecular entity', 'p-block molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
31941	4	25	oxaliplatin	397.28584	-1.46	['platinum coordination entity', 'platinum molecular entity', 'transition element coordination entity', 'nickel group molecular entity', 'coordination entity', 'transition element molecular entity', 'd-block molecular entity', 'transition element molecular entity', 'heteroatomic molecular entity', 'molecular entity', 'transition element molecular entity', 'molecular entity', 'polyatomic entity', 'chemical entity', 'molecular entity', 'chemical entity', 'chemical entity']
44215	1	6	NAD zwitterion	663.42538	-3.47	['NAD', 'NAD(P)', 'nicotinamide dinucleotide', 'nicotinamide nucleotide', 'dinucleotide', 'pyridine nucleotide', 'nucleotide', 'nucleotide', 'pyridines', 'nucleoside phosphate', 'nucleoside phosphate', 'organic heteromonocyclic compound', 'organonitrogen heterocyclic compound', 'organic phosphate', 'phosphoric ester', 'nucleobase-containing molecular entity', 'organic phosphate', 'phosphoric ester', 'nucleobase-containing molecular entity', 'organic heterocyclic compound', 'heteromonocyclic compound', 'organonitrogen compound', 'phosphate', 'phosphoric acid derivative', 'organophosphorus compound', 'ester', 'nitrogen molecular entity', 'heteroarene', 'phosphate', 'phosphoric acid derivative', 'organophosphorus compound', 'ester', 'nitrogen molecular entity', 'heteroarene', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'monocyclic compound', 'phosphorus oxoacid derivative', 'phosphorus molecular entity', 'organooxygen compound', 'pnictogen molecular entity', 'organic aromatic compound', 'organic heterocyclic compound', 'phosphoric acid derivative', 'phosphorus oxoacid derivative', 'phosphorus molecular entity', 'heteroorganic entity', 'organooxygen compound', 'pnictogen molecular entity', 'organic aromatic compound', 'organic heterocyclic compound', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'oxoacid derivative', 'phosphorus oxoacids and derivatives', 'organochalcogen compound', 'oxygen molecular entity', 'p-block molecular entity', 'aromatic compound', 'organic cyclic compound', 'heterocyclic compound', 'phosphorus oxoacid derivative', 'oxoacid derivative', 'phosphorus oxoacids and derivatives', 'pnictogen molecular entity', 'organic molecular entity', 'organochalcogen compound', 'oxygen molecular entity', 'p-block molecular entity', 'aromatic compound', 'organic cyclic compound', 'heteroorganic entity', 'heterocyclic compound', 'carbon group molecular entity', 'molecule', 'heteroatomic molecular entity', 'phosphorus molecular entity', 'chalcogen molecular entity', 'main group molecular entity', 'cyclic compound', 'organic molecule', 'oxoacid derivative', 'phosphorus oxoacids and derivatives', 'heteroatomic molecular entity', 'phosphorus molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'main group molecular entity', 'cyclic compound', 'organic molecule', 'organic molecular entity', 'polyatomic entity', 'pnictogen molecular entity', 'molecular entity', 'molecule', 'heteroatomic molecular entity', 'phosphorus molecular entity', 'polyatomic entity', 'pnictogen molecular entity', 'main group molecular entity', 'p-block molecular entity', 'organic molecular entity', 'molecular entity', 'molecule', 'carbon group molecular entity', 'chemical entity', 'polyatomic entity', 'pnictogen molecular entity', 'molecular entity', 'p-block molecular entity', 'main group molecular entity', 'carbon group molecular entity', 'chemical entity', 'molecular entity', 'p-block molecular entity', 'chemical entity', 'main group molecular entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
64276	3	15	glutaraldehyde	100.11580	0.553	['dialdehyde', 'aldehyde', 'carbonyl compound', 'organic oxo compound', 'organooxygen compound', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
9635	1	9	toremifene	405.95936	5.75	['tertiary amine', 'organochlorine compound', 'aromatic ether', 'tertiary amino compound', 'amine', 'organohalogen compound', 'chlorine molecular entity', 'ether', 'organic aromatic compound', 'organic amino compound', 'heteroorganic entity', 'halide', 'halogen molecular entity', 'organooxygen compound', 'aromatic compound', 'organic cyclic compound', 'organonitrogen compound', 'organic molecular entity', 'halogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'organochalcogen compound', 'oxygen molecular entity', 'cyclic compound', 'organic molecule', 'heteroorganic entity', 'nitrogen molecular entity', 'carbon group molecular entity', 'p-block molecular entity', 'polyatomic entity', 'main group molecular entity', 'chalcogen molecular entity', 'molecule', 'organic molecular entity', 'organic molecular entity', 'pnictogen molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'carbon group molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'molecular entity', 'chemical entity', 'chemical entity']
